TIME,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,ORIGX,ORIGY,TARGX,TARGY,XEEX,XEEY,ERRORX,ERRORY,RMSE,AMPCTIME
3811.220095023,101.415,110.609,110.728,101.79,0.0013729501631707386,3.322450312178727,-0.20983701481655004,5.956897281116454,-0.414342964609276,8.620724862914397,-1.448582973867064,10.902142975382738,-3.4625803115172884,14.572596334938012,-5.0634167611621415,17.626824304189274,-5.876767506789852,20.28219270378051,-6.4036488522129975,22.904054018935476,-6.656824210960666,25.61747617667051,-6.399722549612223,29.210785141659066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8303539792219308,18.430775718488047,-7,29,-6.399722549612223,29.210785141659066,-0.600277450387777,-0.21078514165906626,0.6362101801985588,0.07854199999712819
3811.719795319,101.428,110.628,110.722,101.797,0.003144390739560521,3.3285664834864477,-0.19738670089783805,5.979735720687305,-0.42552748545071073,8.642217677178188,-1.4542622994200787,10.914292484279533,-3.4630926563342683,14.581270208619582,-5.062420535129103,17.62217040158834,-5.880896403256163,20.296063125444377,-6.405308112715068,22.913262085578147,-6.6692594559141645,25.639805780541085,-6.388538028770776,29.225669008513364,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8306051286420277,18.439481711366646,-7,29,-6.388538028770776,29.225669008513364,-0.6114619712292244,-0.22566900851336413,0.6517762220754403,75.53879199999614
3812.219832504,101.447,110.247,110.722,101.759,-0.00042862834362322744,3.3324613587470893,-0.21364444002514404,5.953938934021776,-0.42462669619731686,8.62051862385979,-1.445194131025281,10.905459705096874,-3.4609696065697566,14.56164368875151,-5.046948056521954,17.61263607152323,-5.869830759806902,20.28294327870053,-6.3851508602584675,22.89788544262207,-6.661614467566555,25.611717542740223,-6.402150327339776,29.2018179689941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.835366921646975,18.426779414184157,-7,29,-6.402150327339776,29.2018179689941,-0.5978496726602236,-0.20181796899409932,0.6309950266910507,0.0747499999960155
3812.819864411,101.459,110.191,110.734,101.74,-0.022298719845261328,3.3195156318608117,-0.23155976532505984,5.965812894017759,-0.4795011701580052,8.599411239960327,-1.4545603300652539,10.86382308284445,-3.473249138882805,14.522544483064285,-5.052875182836132,17.60019410888507,-5.883808062199769,20.290187002872337,-6.40679324295255,22.89827594443857,-6.690155087665841,25.610349941140463,-6.401740116620293,29.194553959013643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8287600175690801,18.43344330232541,-7,29,-6.401740116620293,29.194553959013643,-0.5982598833797068,-0.1945539590136427,0.6290994603632899,0.07241599999474602
3813.3201298,101.447,110.184,110.728,101.734,-0.01604007629655735,3.3336210308081977,-0.2345099338464134,5.967070614154009,-0.45966706328859064,8.591746585259049,-1.4675062455062788,10.872332979572775,-3.4745417212315433,14.52684676498196,-5.049429412792465,17.60870231512934,-5.877902702168665,20.2929171346197,-6.401708304360414,22.899780475246715,-6.677944202860954,25.611086992188042,-6.400693660703243,29.189792710675274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8304410443542316,18.434325735001647,-7,29,-6.400693660703243,29.189792710675274,-0.5993063392967573,-0.18979271067527392,0.628640884246919,0.07420800000090821
3813.819675225,101.447,110.191,110.722,101.74,-0.0064394711311615005,3.304960564155035,-0.23312358904749964,5.95100763467198,-0.46922413588783307,8.600905627864153,-1.454761249601329,10.878346031353207,-3.4618469552106155,14.517331030241452,-5.043361642803037,17.59658661591363,-5.876916522112436,20.284425833215973,-6.406545442191392,22.897942919079917,-6.678508451891428,25.612508689277547,-6.38607174146547,29.20699423116775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8361270672251213,18.430877147531294,-7,29,-6.38607174146547,29.20699423116775,-0.6139282585345303,-0.2069942311677515,0.6478846489645896,72.43695799999728
3814.320086429,101.447,109.934,110.728,101.703,-0.016107049475246882,3.332887360728728,-0.2435847995590732,5.982568971961976,-0.5051418516199584,8.608938808089224,-1.479822613067599,10.871824143872495,-3.4834022727723974,14.507680056776607,-5.043554190691772,17.617266307347403,-5.871655778926236,20.298284421491466,-6.403056139581575,22.920443261839957,-6.689535585762946,25.62875001482729,-6.400201407839858,29.20067858274164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8282811593414412,18.45632231351357,-7,29,-6.400201407839858,29.20067858274164,-0.5997985921601421,-0.20067858274164152,0.6324794421390171,0.07058300000295503
3814.82023291,101.49,109.766,110.728,101.684,-0.03207680393417722,3.3270957623593826,-0.2606696574432219,5.9678178081059166,-0.5175787709029278,8.589457669849796,-1.4981163368271162,10.84670016986049,-3.4681558286433285,14.484244876334646,-5.045107968437409,17.60669740104118,-5.878212453120112,20.27752020585498,-6.4191933269872345,22.885272741094447,-6.685055080108499,25.608909648726367,-6.396149530529038,29.152592763822827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.833052998323194,18.439951665933684,-7,29,-6.396149530529038,29.152592763822827,-0.6038504694709621,-0.1525927638228275,0.6228321933325144,0.07112499999806232
3815.320175039,101.465,109.784,110.709,101.678,-0.03199643611975733,3.3164423318504657,-0.24817581095836871,5.9551188918915425,-0.5113100813774305,8.566920136440572,-1.4935253254278393,10.833504251334208,-3.478694058310403,14.472286392135963,-5.044367914812877,17.57545556523741,-5.874661200320011,20.271196105008602,-6.428613104570166,22.878733948773203,-6.688226260119535,25.598003490851358,-6.396854423234769,29.146496878323756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8321254197983143,18.426373698011176,-7,29,-6.396854423234769,29.146496878323756,-0.6031455767652307,-0.1464968783237559,0.6206818203637579,0.075541000001067
3815.822228613,101.465,109.784,110.716,101.684,-0.039463945543829704,3.342242499484099,-0.254685603927157,5.962868070795524,-0.5239010389713838,8.585471508450242,-1.487638383020875,10.844538040755303,-3.4775890008619967,14.4870713656731,-5.0445972979498945,17.59561458758252,-5.876690487634356,20.28535390896167,-6.418975664156496,22.891941700687866,-6.686520118392374,25.612339640872133,-6.387499944501065,29.155633099394123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8304611363078367,18.442260867151585,-7,29,-6.387499944501065,29.155633099394123,-0.612500055498935,-0.15563309939412306,0.6319635904173748,49.45216700000543
3816.321068983,101.465,109.778,110.709,101.684,-0.028135432368203928,3.3117698339249326,-0.24323319037095148,5.95335740750717,-0.5184226329544375,8.57723885110678,-1.482863195380185,10.828652562098945,-3.4711830163201776,14.472135939055146,-5.035393508868246,17.57757543224124,-5.87110157587257,20.267397587339044,-6.4183327216410575,22.877839682708583,-6.68424805330527,25.596012945877657,-6.390574013402992,29.14135019962105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8371986380841796,18.426576556097665,-7,29,-6.390574013402992,29.14135019962105,-0.6094259865970084,-0.14135019962105133,0.6256036381549008,0.07891700000328683
3816.821100372,101.447,109.784,110.709,101.684,-0.037441355547355615,3.301921073825765,-0.2684151055588706,5.946852424867004,-0.5146319510405175,8.566298038308663,-1.49456340969755,10.82777012942271,-3.4775689089083923,14.470655075023759,-5.0542548303171735,17.59483865540169,-5.876968426325927,20.26168037026809,-6.428738679280215,22.874705525272287,-6.687153014931008,25.595988433858874,-6.387717607331814,29.151172757217388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8321254197983143,18.426373698011176,-7,29,-6.387717607331814,29.151172757217388,-0.6122823926681864,-0.1511727572173882,0.6306686379519649,0.0867910000010852
3817.321260816,101.447,109.784,110.703,101.69,-0.03042591507944259,3.3243436543193123,-0.2616776037825215,5.965004842639901,-0.518359008434679,8.592743970850965,-1.4953972257722543,10.849604421465429,-3.4764102729170268,14.488420371948266,-5.042352022134265,17.59755526327662,-5.877299943560443,20.285198384428693,-6.415921687208169,22.893317754707898,-6.686593788888931,25.61370301626176,-6.3846602817245515,29.16459012915476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8333811668987798,18.44287958431538,-7,29,-6.3846602817245515,29.16459012915476,-0.6153397182754485,-0.16459012915476023,0.6369716473301532,0.07154200000059063
