TIME,M1-AL-IN,M1-AL-OUT,M1-AR-IN,M1-AR-OUT,M2-AL-IN,M2-AL-OUT,M2-AR-IN,M2-AR-OUT,PUMP,GATE,M1-PL,M1-PR,M2-PL,M2-PR,M1X,M1Y,M2X,M2Y,M3X,M3Y,M4X,M4Y,M5X,M5Y,M6X,M6Y,M7X,M7Y,M8X,M8Y,M9X,M9Y,M10X,M10Y
22.135,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.015,104.078,101.953,103.69,0.09749508866017398,2.904738323473733,0.17319947694094728,5.05929870893346,0.045182478311878604,7.219656186835708,-0.17427523362367237,9.306155289425055,-0.6834171281046959,13.075295867964115,-1.05210608136587,16.156519599696274,-1.7653436451564055,18.279947889942072,-2.3322760676565766,20.62495130612656,-2.7163270635437833,22.896096346998156,-3.9416326218505997,25.90582514099872
22.702,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.022,104.14,102.04,103.715,0.09191887389684439,2.9174058248594363,0.17319947694094728,5.05929870893346,0.02689433565058219,7.256585374492158,-0.19256337628496878,9.324619883253282,-0.6997247482973823,13.077436020776602,-1.106970509349759,16.156519599696274,-1.8371898899984689,18.299731413516675,-2.4420049236243493,20.661880493783013,-2.807767776850265,22.91456094082638,-4.033073335157082,25.979683516311617
23.239,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.04,104.128,102.072,103.778,0.07617766541019177,2.9060215417444617,0.1541428868178938,5.056660849440712,0.04441403085012152,7.25394751499941,-0.19333182374672586,9.340446617588755,-0.7236879609243039,13.088759164718294,-1.1340738571288382,16.18268653193282,-1.8821471709969944,18.307872150789688,-2.49394325157298,20.689830464075616,-2.881688794957201,22.967316862818304,-4.1036692047057235,26.00893903335183
23.715,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.04,104.215,102.178,103.79,0.06629451714720047,2.9451027156017773,0.1325890342943945,5.0500664120193495,0.04114832098791865,7.2473530775780475,-0.25298595022667714,9.350778010885378,-0.8079439869592147,13.090078094464669,-1.2390216653027881,16.184216490438615,-1.9705473717546202,18.307644780684413,-2.61063236489997,20.708041978353574,-3.031259646109769,22.997651613053392,-4.2565652044165905,26.044309594710402
24.262,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.059,104.203,102.197,103.822,0.06270224327514762,2.95169715302314,0.11756667125903064,5.067739577562916,0.044414100613851204,7.272412108827632,-0.25152126076145054,9.355554050959213,-0.841869250625277,13.119636982955756,-1.2769042066647676,16.223123967059372,-2.0391278369707506,18.370951929336822,-2.680519155919217,20.751565603431384,-3.082858294467726,23.02271064430298,-4.344740138097137,26.087833219788216
24.731,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.053,104.284,102.265,103.84,0.07938609925187579,2.967570234796435,0.11756667125903064,5.0669189884283234,0.029814296477795654,7.284825333236869,-0.27443571526829613,9.369347696472293,-0.8699930324509393,13.125688352374743,-1.3195853762799796,16.23040840372215,-2.092686008915247,18.39073545291142,-2.7353835839031064,20.77003019725961,-3.174299007774209,23.07810442578765,-4.417892708742318,26.124762407444663
25.194,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,89.996,104.309,102.315,103.878,0.05486442798388946,2.9358704186876636,0.1280169986290689,5.059298708933463,0.03657628532259305,7.275049968320383,-0.26637074927931326,9.36957717968264,-0.8778308477421974,13.109861618039266,-1.3350344142745894,16.230377975009173,-2.1201182926709174,18.392054382657797,-2.7578149943586467,20.784791292709485,-3.2004249657267634,23.09920687910862,-4.464692240500952,26.13863959104475
25.745,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.059,104.334,102.359,103.897,0.06270217351141794,2.95169715302314,0.13585474415659737,5.07512544326894,0.026125888188825108,7.29087670265586,-0.28477253705320194,9.395840399073432,-0.9065693875372618,13.181082133859416,-1.3920677965558863,16.269198321264312,-2.165838649324156,18.42766464056787,-2.8085362243120215,20.80695938491606,-3.2474516481831177,23.133498207272325,-4.527621634473824,26.180156188929335
26.221,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,101.065,104.403,102.434,103.94,0.04603568870291119,2.9409641288900072,0.1280169986290689,5.059298708933463,0.014599734372332307,7.2811014081762,-0.3188498158821471,9.390450149793265,-0.9326952757260869,13.12832621186749,-1.4318539807584394,16.266221026660865,-2.212865262016787,18.42766464056787,-2.907814683146026,20.82806183823703,-3.3467301070171285,23.154600660593296,-4.606579942546806,26.225878077208996
26.821,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,101.059,104.434,102.459,103.972,0.044484701506390056,2.942357932992607,0.09934912949027308,5.0842508170666285,-0.015367414433076432,7.300002076453547,-0.33956629438082264,9.423430366699348,-0.9613631448648763,13.153278320000659,-1.4795271636803486,16.286104359231494,-2.268650013097857,18.44370282628378,-2.951076147449103,20.865137182327327,-3.3936861188172136,23.198017362554687,-4.692144247769217,26.263139938039924
